Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Anguilla,AIA,"Apr 5, 2020",0,3
Anguilla,AIA,"Apr 6, 2020",0,3
Anguilla,AIA,"Apr 7, 2020",0,3
Anguilla,AIA,"Apr 8, 2020",0,3
Anguilla,AIA,"Apr 9, 2020",0,3
Anguilla,AIA,"Apr 10, 2020",0,3
Anguilla,AIA,"Apr 11, 2020",0,3
Anguilla,AIA,"Apr 12, 2020",0,3
Anguilla,AIA,"Apr 13, 2020",0,3
Anguilla,AIA,"Apr 14, 2020",0,3
Anguilla,AIA,"Apr 15, 2020",0,3
Anguilla,AIA,"Apr 16, 2020",0,3
Anguilla,AIA,"Apr 17, 2020",0,3
Anguilla,AIA,"Apr 18, 2020",0,3
Anguilla,AIA,"Apr 19, 2020",0,3
Anguilla,AIA,"Apr 20, 2020",0,3
Anguilla,AIA,"Apr 21, 2020",0,3
Anguilla,AIA,"Apr 22, 2020",0,3
Anguilla,AIA,"Apr 23, 2020",0,3
Anguilla,AIA,"Apr 24, 2020",0,3
Anguilla,AIA,"Apr 25, 2020",0,3
Anguilla,AIA,"Apr 26, 2020",0,3
Anguilla,AIA,"Apr 27, 2020",0,3
Anguilla,AIA,"Apr 28, 2020",0,3
Anguilla,AIA,"Apr 29, 2020",0,3
Anguilla,AIA,"Apr 30, 2020",0,3
Anguilla,AIA,"May 1, 2020",0,3
Anguilla,AIA,"May 2, 2020",0,3
Anguilla,AIA,"May 3, 2020",0,3
Anguilla,AIA,"May 4, 2020",0,3
Anguilla,AIA,"May 5, 2020",0,3
Anguilla,AIA,"May 6, 2020",0,3
Anguilla,AIA,"May 7, 2020",0,3
Anguilla,AIA,"May 8, 2020",0,3
Anguilla,AIA,"May 9, 2020",0,3
Anguilla,AIA,"May 10, 2020",0,3
Anguilla,AIA,"May 11, 2020",0,3
Anguilla,AIA,"May 12, 2020",0,3
Anguilla,AIA,"May 13, 2020",0,3
Anguilla,AIA,"May 14, 2020",0,3
Anguilla,AIA,"May 15, 2020",0,3
Anguilla,AIA,"May 16, 2020",0,3
Anguilla,AIA,"May 17, 2020",0,3
Antigua and Barbuda,ATG,"Mar 15, 2020",0,1
Antigua and Barbuda,ATG,"Mar 21, 2020",0,1
Antigua and Barbuda,ATG,"Mar 22, 2020",0,1
Antigua and Barbuda,ATG,"Mar 23, 2020",0,1
Antigua and Barbuda,ATG,"Mar 24, 2020",0,1
Antigua and Barbuda,ATG,"Mar 25, 2020",0,3
Antigua and Barbuda,ATG,"Mar 26, 2020",0,3
Antigua and Barbuda,ATG,"Mar 27, 2020",0,7
Antigua and Barbuda,ATG,"Mar 28, 2020",0,7
Antigua and Barbuda,ATG,"Mar 29, 2020",0,7
Antigua and Barbuda,ATG,"Mar 30, 2020",0,7
Antigua and Barbuda,ATG,"Mar 31, 2020",0,7
Antigua and Barbuda,ATG,"Apr 1, 2020",0,7
Antigua and Barbuda,ATG,"Apr 2, 2020",0,7
Antigua and Barbuda,ATG,"Apr 3, 2020",0,9
Antigua and Barbuda,ATG,"Apr 4, 2020",0,15
Antigua and Barbuda,ATG,"Apr 5, 2020",0,15
Antigua and Barbuda,ATG,"Apr 6, 2020",0,15
Antigua and Barbuda,ATG,"Apr 7, 2020",0,15
Antigua and Barbuda,ATG,"Apr 8, 2020",0,15
Antigua and Barbuda,ATG,"Apr 9, 2020",0,15
Antigua and Barbuda,ATG,"Apr 10, 2020",2,19
Antigua and Barbuda,ATG,"Apr 11, 2020",2,21
Antigua and Barbuda,ATG,"Apr 12, 2020",2,21
Antigua and Barbuda,ATG,"Apr 13, 2020",2,21
Antigua and Barbuda,ATG,"Apr 14, 2020",2,23
Antigua and Barbuda,ATG,"Apr 15, 2020",2,23
Antigua and Barbuda,ATG,"Apr 16, 2020",2,23
Antigua and Barbuda,ATG,"Apr 17, 2020",2,23
Antigua and Barbuda,ATG,"Apr 18, 2020",2,23
Antigua and Barbuda,ATG,"Apr 19, 2020",2,23
Antigua and Barbuda,ATG,"Apr 20, 2020",2,23
Antigua and Barbuda,ATG,"Apr 21, 2020",3,23
Antigua and Barbuda,ATG,"Apr 22, 2020",3,24
Antigua and Barbuda,ATG,"Apr 23, 2020",3,24
Antigua and Barbuda,ATG,"Apr 24, 2020",3,24
Antigua and Barbuda,ATG,"Apr 25, 2020",3,24
Antigua and Barbuda,ATG,"Apr 26, 2020",3,24
Antigua and Barbuda,ATG,"Apr 27, 2020",3,24
Antigua and Barbuda,ATG,"Apr 28, 2020",3,24
Antigua and Barbuda,ATG,"Apr 29, 2020",3,24
Antigua and Barbuda,ATG,"Apr 30, 2020",3,24
Antigua and Barbuda,ATG,"May 1, 2020",3,24
Antigua and Barbuda,ATG,"May 2, 2020",3,25
Antigua and Barbuda,ATG,"May 3, 2020",3,25
Antigua and Barbuda,ATG,"May 4, 2020",3,25
Antigua and Barbuda,ATG,"May 5, 2020",3,25
Antigua and Barbuda,ATG,"May 6, 2020",3,25
Antigua and Barbuda,ATG,"May 7, 2020",3,25
Antigua and Barbuda,ATG,"May 8, 2020",3,25
Antigua and Barbuda,ATG,"May 9, 2020",3,25
Antigua and Barbuda,ATG,"May 10, 2020",3,25
Antigua and Barbuda,ATG,"May 11, 2020",3,25
Antigua and Barbuda,ATG,"May 12, 2020",3,25
Antigua and Barbuda,ATG,"May 13, 2020",3,25
Antigua and Barbuda,ATG,"May 14, 2020",3,25
Antigua and Barbuda,ATG,"May 15, 2020",3,25
Antigua and Barbuda,ATG,"May 16, 2020",3,25
Antigua and Barbuda,ATG,"May 17, 2020",3,25
Argentina,ARG,"Mar 4, 2020",0,1
Argentina,ARG,"Mar 6, 2020",0,2
Argentina,ARG,"Mar 7, 2020",0,8
Argentina,ARG,"Mar 8, 2020",1,9
Argentina,ARG,"Mar 9, 2020",1,12
Argentina,ARG,"Mar 11, 2020",1,19
Argentina,ARG,"Mar 13, 2020",1,31
Argentina,ARG,"Mar 14, 2020",2,34
Argentina,ARG,"Mar 15, 2020",2,45
Argentina,ARG,"Mar 16, 2020",2,56
Argentina,ARG,"Mar 17, 2020",2,65
Argentina,ARG,"Mar 18, 2020",2,79
Argentina,ARG,"Mar 19, 2020",2,97
Argentina,ARG,"Mar 20, 2020",3,128
Argentina,ARG,"Mar 21, 2020",3,158
Argentina,ARG,"Mar 22, 2020",4,225
Argentina,ARG,"Mar 23, 2020",4,266
Argentina,ARG,"Mar 24, 2020",4,301
Argentina,ARG,"Mar 25, 2020",6,387
Argentina,ARG,"Mar 26, 2020",8,502
Argentina,ARG,"Mar 27, 2020",12,589
Argentina,ARG,"Mar 28, 2020",17,690
Argentina,ARG,"Mar 29, 2020",19,745
Argentina,ARG,"Mar 30, 2020",20,820
Argentina,ARG,"Mar 31, 2020",24,966
Argentina,ARG,"Apr 1, 2020",24,966
Argentina,ARG,"Apr 2, 2020",31,1133
Argentina,ARG,"Apr 3, 2020",34,1133
Argentina,ARG,"Apr 4, 2020",37,1265
Argentina,ARG,"Apr 5, 2020",43,1451
Argentina,ARG,"Apr 6, 2020",46,1554
Argentina,ARG,"Apr 7, 2020",53,1628
Argentina,ARG,"Apr 8, 2020",60,1715
Argentina,ARG,"Apr 9, 2020",65,1795
Argentina,ARG,"Apr 10, 2020",79,1894
Argentina,ARG,"Apr 11, 2020",82,1975
Argentina,ARG,"Apr 12, 2020",89,2137
Argentina,ARG,"Apr 13, 2020",95,2203
Argentina,ARG,"Apr 14, 2020",98,2272
Argentina,ARG,"Apr 15, 2020",105,2432
Argentina,ARG,"Apr 16, 2020",109,2432
Argentina,ARG,"Apr 17, 2020",115,2560
Argentina,ARG,"Apr 18, 2020",122,2658
Argentina,ARG,"Apr 19, 2020",132,2828
Argentina,ARG,"Apr 20, 2020",134,2930
Argentina,ARG,"Apr 21, 2020",142,3020
Argentina,ARG,"Apr 22, 2020",151,3132
Argentina,ARG,"Apr 23, 2020",159,3276
Argentina,ARG,"Apr 24, 2020",165,3423
Argentina,ARG,"Apr 25, 2020",167,3423
Argentina,ARG,"Apr 26, 2020",185,3767
Argentina,ARG,"Apr 27, 2020",186,3767
Argentina,ARG,"Apr 28, 2020",197,3990
Argentina,ARG,"Apr 29, 2020",207,4114
Argentina,ARG,"Apr 30, 2020",214,4272
Argentina,ARG,"May 1, 2020",218,4415
Argentina,ARG,"May 2, 2020",225,4519
Argentina,ARG,"May 3, 2020",237,4668
Argentina,ARG,"May 4, 2020",246,4770
Argentina,ARG,"May 5, 2020",260,4874
Argentina,ARG,"May 6, 2020",264,5007
Argentina,ARG,"May 7, 2020",273,5195
Argentina,ARG,"May 8, 2020",282,5358
Argentina,ARG,"May 9, 2020",293,5598
Argentina,ARG,"May 10, 2020",300,5763
Argentina,ARG,"May 11, 2020",300,5776
Argentina,ARG,"May 12, 2020",305,6021
Argentina,ARG,"May 13, 2020",319,6550
Argentina,ARG,"May 14, 2020",329,6866
Argentina,ARG,"May 15, 2020",353,7121
Argentina,ARG,"May 16, 2020",356,7466
Argentina,ARG,"May 17, 2020",363,7792
Armenia,ARM,"Dec 31, 2019",0,0
Armenia,ARM,"Jan 1, 2020",0,0
Armenia,ARM,"Jan 2, 2020",0,0
Armenia,ARM,"Jan 3, 2020",0,0
Armenia,ARM,"Jan 4, 2020",0,0
Armenia,ARM,"Jan 5, 2020",0,0
Armenia,ARM,"Jan 6, 2020",0,0
Armenia,ARM,"Jan 7, 2020",0,0
Armenia,ARM,"Jan 8, 2020",0,0
Armenia,ARM,"Jan 9, 2020",0,0
Armenia,ARM,"Jan 10, 2020",0,0
Armenia,ARM,"Jan 11, 2020",0,0
Armenia,ARM,"Jan 12, 2020",0,0
Armenia,ARM,"Jan 13, 2020",0,0
Armenia,ARM,"Jan 14, 2020",0,0
Armenia,ARM,"Jan 15, 2020",0,0
Armenia,ARM,"Jan 16, 2020",0,0
Armenia,ARM,"Jan 17, 2020",0,0
Armenia,ARM,"Jan 18, 2020",0,0
Armenia,ARM,"Jan 19, 2020",0,0
Armenia,ARM,"Jan 20, 2020",0,0
Armenia,ARM,"Jan 21, 2020",0,0
Armenia,ARM,"Jan 22, 2020",0,0
Armenia,ARM,"Jan 23, 2020",0,0
Armenia,ARM,"Jan 24, 2020",0,0
Armenia,ARM,"Jan 25, 2020",0,0
Armenia,ARM,"Jan 26, 2020",0,0
Armenia,ARM,"Jan 27, 2020",0,0
Armenia,ARM,"Jan 28, 2020",0,0
Armenia,ARM,"Jan 29, 2020",0,0
Armenia,ARM,"Jan 30, 2020",0,0
Armenia,ARM,"Jan 31, 2020",0,0
Armenia,ARM,"Feb 1, 2020",0,0
Armenia,ARM,"Feb 2, 2020",0,0
Armenia,ARM,"Feb 3, 2020",0,0
Armenia,ARM,"Feb 4, 2020",0,0
Armenia,ARM,"Feb 5, 2020",0,0
Armenia,ARM,"Feb 6, 2020",0,0
Armenia,ARM,"Feb 7, 2020",0,0
Armenia,ARM,"Feb 8, 2020",0,0
Armenia,ARM,"Feb 9, 2020",0,0
Armenia,ARM,"Feb 10, 2020",0,0
Armenia,ARM,"Feb 11, 2020",0,0
Armenia,ARM,"Feb 12, 2020",0,0
Armenia,ARM,"Feb 13, 2020",0,0
Armenia,ARM,"Feb 14, 2020",0,0
Armenia,ARM,"Feb 15, 2020",0,0
Armenia,ARM,"Feb 16, 2020",0,0
Armenia,ARM,"Feb 17, 2020",0,0
Armenia,ARM,"Feb 18, 2020",0,0
Armenia,ARM,"Feb 19, 2020",0,0
Armenia,ARM,"Feb 20, 2020",0,0
Armenia,ARM,"Feb 21, 2020",0,0
Armenia,ARM,"Feb 22, 2020",0,0
Armenia,ARM,"Feb 23, 2020",0,0
Armenia,ARM,"Feb 24, 2020",0,0
Armenia,ARM,"Feb 25, 2020",0,0
Armenia,ARM,"Feb 26, 2020",0,0
Armenia,ARM,"Feb 27, 2020",0,0
Armenia,ARM,"Feb 28, 2020",0,0
Armenia,ARM,"Feb 29, 2020",0,0
Armenia,ARM,"Mar 1, 2020",0,1
Armenia,ARM,"Mar 2, 2020",0,1
Armenia,ARM,"Mar 12, 2020",0,4
Armenia,ARM,"Mar 13, 2020",0,6
Armenia,ARM,"Mar 14, 2020",0,13
Armenia,ARM,"Mar 15, 2020",0,20
Armenia,ARM,"Mar 16, 2020",0,30
Armenia,ARM,"Mar 17, 2020",0,52
Armenia,ARM,"Mar 18, 2020",0,78
Armenia,ARM,"Mar 19, 2020",0,115
Armenia,ARM,"Mar 20, 2020",0,122
Armenia,ARM,"Mar 21, 2020",0,136
Armenia,ARM,"Mar 22, 2020",0,160
Armenia,ARM,"Mar 23, 2020",0,190
Armenia,ARM,"Mar 24, 2020",0,194
Armenia,ARM,"Mar 25, 2020",0,265
Armenia,ARM,"Mar 26, 2020",0,290
Armenia,ARM,"Mar 27, 2020",1,329
Armenia,ARM,"Mar 28, 2020",1,372
Armenia,ARM,"Mar 29, 2020",3,424
Armenia,ARM,"Mar 30, 2020",3,424
Armenia,ARM,"Mar 31, 2020",3,482
Armenia,ARM,"Apr 1, 2020",3,532
Armenia,ARM,"Apr 2, 2020",3,571
Armenia,ARM,"Apr 3, 2020",4,663
Armenia,ARM,"Apr 4, 2020",7,736
Armenia,ARM,"Apr 5, 2020",7,770
Armenia,ARM,"Apr 6, 2020",7,822
Armenia,ARM,"Apr 7, 2020",8,833
Armenia,ARM,"Apr 8, 2020",8,853
Armenia,ARM,"Apr 9, 2020",9,881
Armenia,ARM,"Apr 10, 2020",10,921
Armenia,ARM,"Apr 11, 2020",11,937
Armenia,ARM,"Apr 12, 2020",13,967
Armenia,ARM,"Apr 13, 2020",13,1013
Armenia,ARM,"Apr 14, 2020",14,1039
Armenia,ARM,"Apr 15, 2020",17,1111
Armenia,ARM,"Apr 16, 2020",18,1159
Armenia,ARM,"Apr 17, 2020",19,1201
Armenia,ARM,"Apr 18, 2020",20,1248
Armenia,ARM,"Apr 19, 2020",20,1291
Armenia,ARM,"Apr 20, 2020",22,1339
Armenia,ARM,"Apr 21, 2020",24,1401
Armenia,ARM,"Apr 22, 2020",24,1473
Armenia,ARM,"Apr 23, 2020",24,1523
Armenia,ARM,"Apr 24, 2020",27,1596
Armenia,ARM,"Apr 25, 2020",28,1677
Armenia,ARM,"Apr 26, 2020",28,1746
Armenia,ARM,"Apr 27, 2020",29,1808
Armenia,ARM,"Apr 28, 2020",30,1867
Armenia,ARM,"Apr 29, 2020",30,1932
Armenia,ARM,"Apr 30, 2020",30,1932
Armenia,ARM,"May 1, 2020",32,2066
Armenia,ARM,"May 2, 2020",33,2148
Armenia,ARM,"May 3, 2020",33,2273
Armenia,ARM,"May 4, 2020",35,2386
Armenia,ARM,"May 5, 2020",39,2507
Armenia,ARM,"May 6, 2020",40,2619
Armenia,ARM,"May 7, 2020",40,2782
Armenia,ARM,"May 8, 2020",42,2884
Armenia,ARM,"May 9, 2020",43,3029
Armenia,ARM,"May 10, 2020",44,3175
Armenia,ARM,"May 11, 2020",45,3313
Armenia,ARM,"May 12, 2020",46,3392
Armenia,ARM,"May 13, 2020",47,3538
Armenia,ARM,"May 14, 2020",48,3718
Armenia,ARM,"May 15, 2020",49,3860
Armenia,ARM,"May 16, 2020",52,4044
Armenia,ARM,"May 17, 2020",55,4283
Aruba,ABW,"Mar 13, 2020",0,2
Aruba,ABW,"Mar 20, 2020",0,4
Aruba,ABW,"Mar 24, 2020",0,12
Aruba,ABW,"Mar 25, 2020",0,17
Aruba,ABW,"Mar 26, 2020",0,19
Aruba,ABW,"Mar 27, 2020",0,28
Aruba,ABW,"Mar 28, 2020",0,28
Aruba,ABW,"Mar 29, 2020",0,28
Aruba,ABW,"Mar 30, 2020",0,50
Aruba,ABW,"Apr 1, 2020",0,55
Aruba,ABW,"Apr 2, 2020",0,55
Aruba,ABW,"Apr 3, 2020",0,60
Aruba,ABW,"Apr 4, 2020",0,62
Aruba,ABW,"Apr 5, 2020",0,64
Aruba,ABW,"Apr 6, 2020",0,64
Aruba,ABW,"Apr 7, 2020",0,71
Aruba,ABW,"Apr 8, 2020",0,74
Aruba,ABW,"Apr 9, 2020",0,77
Aruba,ABW,"Apr 10, 2020",0,82
Aruba,ABW,"Apr 11, 2020",0,86
Aruba,ABW,"Apr 12, 2020",0,92
Aruba,ABW,"Apr 13, 2020",0,92
Aruba,ABW,"Apr 14, 2020",0,92
Aruba,ABW,"Apr 15, 2020",0,92
Aruba,ABW,"Apr 16, 2020",1,93
Aruba,ABW,"Apr 17, 2020",1,95
Aruba,ABW,"Apr 18, 2020",2,96
Aruba,ABW,"Apr 19, 2020",2,96
Aruba,ABW,"Apr 20, 2020",2,97
Aruba,ABW,"Apr 21, 2020",2,97
Aruba,ABW,"Apr 22, 2020",2,97
Aruba,ABW,"Apr 23, 2020",2,100
Aruba,ABW,"Apr 24, 2020",2,100
Aruba,ABW,"Apr 25, 2020",2,100
Aruba,ABW,"Apr 26, 2020",2,100
Aruba,ABW,"Apr 27, 2020",2,100
Aruba,ABW,"Apr 28, 2020",2,100
Aruba,ABW,"Apr 29, 2020",2,100
Aruba,ABW,"Apr 30, 2020",2,100
Aruba,ABW,"May 1, 2020",2,100
Aruba,ABW,"May 2, 2020",2,100
Aruba,ABW,"May 3, 2020",2,100
Aruba,ABW,"May 4, 2020",2,100
Aruba,ABW,"May 5, 2020",2,100
Aruba,ABW,"May 6, 2020",2,100
Aruba,ABW,"May 7, 2020",2,101
Aruba,ABW,"May 8, 2020",3,101
Aruba,ABW,"May 9, 2020",3,101
Aruba,ABW,"May 10, 2020",3,101
Aruba,ABW,"May 11, 2020",3,101
Aruba,ABW,"May 12, 2020",3,101
Aruba,ABW,"May 13, 2020",3,101
Aruba,ABW,"May 14, 2020",3,101
Aruba,ABW,"May 15, 2020",3,101
Aruba,ABW,"May 16, 2020",3,101
Aruba,ABW,"May 17, 2020",3,101
Asia,,"Dec 31, 2019",0,27
Asia,,"Jan 1, 2020",0,27
Asia,,"Jan 2, 2020",0,27
Asia,,"Jan 3, 2020",0,44
Asia,,"Jan 4, 2020",0,44
Asia,,"Jan 5, 2020",0,59
Asia,,"Jan 6, 2020",0,59
Asia,,"Jan 7, 2020",0,59
Asia,,"Jan 8, 2020",0,59
Asia,,"Jan 9, 2020",0,59
Asia,,"Jan 10, 2020",0,59
Asia,,"Jan 11, 2020",1,59
Asia,,"Jan 12, 2020",1,59
Asia,,"Jan 13, 2020",1,60
Asia,,"Jan 14, 2020",1,60
Asia,,"Jan 15, 2020",2,61
Asia,,"Jan 16, 2020",2,61
Asia,,"Jan 17, 2020",2,66
Asia,,"Jan 18, 2020",2,83
Asia,,"Jan 19, 2020",3,219
Asia,,"Jan 20, 2020",3,239
Asia,,"Jan 21, 2020",6,391
Asia,,"Jan 22, 2020",17,533
Asia,,"Jan 23, 2020",17,630
Asia,,"Jan 24, 2020",26,896
Asia,,"Jan 25, 2020",41,1344
Asia,,"Jan 26, 2020",56,2013
Asia,,"Jan 27, 2020",81,2807
Asia,,"Jan 28, 2020",106,4572
Asia,,"Jan 29, 2020",132,6047
Asia,,"Jan 30, 2020",170,7799
Asia,,"Jan 31, 2020",213,9793
Asia,,"Feb 1, 2020",259,11903
Asia,,"Feb 2, 2020",305,14507
Asia,,"Feb 3, 2020",362,17321
Asia,,"Feb 4, 2020",427,20561
Asia,,"Feb 5, 2020",493,24456
Asia,,"Feb 6, 2020",565,28195
Asia,,"Feb 7, 2020",638,31367
Asia,,"Feb 8, 2020",724,34800
Asia,,"Feb 9, 2020",813,37418
Asia,,"Feb 10, 2020",910,40399
Asia,,"Feb 11, 2020",1018,42894
Asia,,"Feb 12, 2020",1115,44925
Asia,,"Feb 13, 2020",1370,60074
Asia,,"Feb 14, 2020",1383,64240
Asia,,"Feb 15, 2020",1526,66798
Asia,,"Feb 16, 2020",1668,68826
Asia,,"Feb 17, 2020",1774,70892
Asia,,"Feb 18, 2020",1872,72788
Asia,,"Feb 19, 2020",2011,74564
Asia,,"Feb 20, 2020",2125,75017
Asia,,"Feb 21, 2020",2244,75996
Asia,,"Feb 22, 2020",2356,77044
Asia,,"Feb 23, 2020",2458,77989
Asia,,"Feb 24, 2020",2613,78402
Asia,,"Feb 25, 2020",2688,79077
Asia,,"Feb 26, 2020",2746,79833
Asia,,"Feb 27, 2020",2782,80819
Asia,,"Feb 28, 2020",2834,81739
Asia,,"Feb 29, 2020",2892,83264
Asia,,"Mar 1, 2020",2940,84669
Asia,,"Mar 2, 2020",2999,85997
Asia,,"Mar 3, 2020",3049,87270
Asia,,"Mar 4, 2020",3101,88784
Asia,,"Mar 5, 2020",3150,90037
Asia,,"Mar 6, 2020",3204,91394
Asia,,"Mar 7, 2020",3251,93356
Asia,,"Mar 8, 2020",3305,94981
Asia,,"Mar 9, 2020",3383,96146
Asia,,"Mar 10, 2020",3448,97061
Asia,,"Mar 11, 2020",3534,98406
Asia,,"Mar 12, 2020",3622,100036
Asia,,"Mar 13, 2020",3710,101409
Asia,,"Mar 14, 2020",3826,103234
Asia,,"Mar 15, 2020",3937,105037
Asia,,"Mar 16, 2020",4072,106980
Asia,,"Mar 17, 2020",4222,108803
Asia,,"Mar 18, 2020",4384,110755
Asia,,"Mar 19, 2020",4551,112856
Asia,,"Mar 20, 2020",4738,115261
Asia,,"Mar 21, 2020",4915,117800
Asia,,"Mar 22, 2020",5089,120779
Asia,,"Mar 23, 2020",5276,123517
Asia,,"Mar 24, 2020",5448,126731
Asia,,"Mar 25, 2020",5607,130858
Asia,,"Mar 26, 2020",5800,135475
Asia,,"Mar 27, 2020",6041,140861
Asia,,"Mar 28, 2020",6244,147902
Asia,,"Mar 29, 2020",6470,155277
Asia,,"Mar 30, 2020",6670,162385
Asia,,"Mar 31, 2020",6889,169987
Asia,,"Apr 1, 2020",7124,177780
Asia,,"Apr 2, 2020",7402,186209
Asia,,"Apr 3, 2020",7697,195084
Asia,,"Apr 4, 2020",7847,201389
Asia,,"Apr 5, 2020",8291,213720
Asia,,"Apr 6, 2020",8619,223929
Asia,,"Apr 7, 2020",8898,233297
Asia,,"Apr 8, 2020",9214,242914
Asia,,"Apr 9, 2020",9502,252440
Asia,,"Apr 10, 2020",9853,262616
Asia,,"Apr 11, 2020",10182,273666
Asia,,"Apr 12, 2020",10568,286750
Asia,,"Apr 13, 2020",10956,298271
Asia,,"Apr 14, 2020",11298,310031
Asia,,"Apr 15, 2020",11687,321265
Asia,,"Apr 16, 2020",12027,332682
Asia,,"Apr 17, 2020",13658,345672
Asia,,"Apr 18, 2020",14022,357499
Asia,,"Apr 19, 2020",14331,369797
Asia,,"Apr 20, 2020",14708,382108
Asia,,"Apr 21, 2020",15059,396301
Asia,,"Apr 22, 2020",15404,409588
Asia,,"Apr 23, 2020",15830,421072
Asia,,"Apr 24, 2020",16191,434605
Asia,,"Apr 25, 2020",16572,446824
Asia,,"Apr 26, 2020",16919,460167
Asia,,"Apr 27, 2020",17207,471609
Asia,,"Apr 28, 2020",17570,482709
Asia,,"Apr 29, 2020",17904,494412
Asia,,"Apr 30, 2020",18262,507170
Asia,,"May 1, 2020",18617,520218
Asia,,"May 2, 2020",18949,533606
Asia,,"May 3, 2020",19325,545768
Asia,,"May 4, 2020",19616,558451
Asia,,"May 5, 2020",20065,572946
Asia,,"May 6, 2020",20436,587176
Asia,,"May 7, 2020",20807,603498
Asia,,"May 8, 2020",21179,619174
Asia,,"May 9, 2020",21513,635124
Asia,,"May 10, 2020",21855,651326
Asia,,"May 11, 2020",22174,668752
Asia,,"May 12, 2020",22496,684211
Asia,,"May 13, 2020",22865,702719
Asia,,"May 14, 2020",23259,720863
Asia,,"May 15, 2020",23627,739470
Asia,,"May 16, 2020",24006,759557
Asia,,"May 17, 2020",24348,779404
Asia excl. China,,"Dec 31, 2019",0,0
Asia excl. China,,"Jan 1, 2020",0,0
Asia excl. China,,"Jan 2, 2020",0,0
Asia excl. China,,"Jan 3, 2020",0,0
Asia excl. China,,"Jan 4, 2020",0,0
Asia excl. China,,"Jan 5, 2020",0,0
Asia excl. China,,"Jan 6, 2020",0,0
Asia excl. China,,"Jan 7, 2020",0,0
Asia excl. China,,"Jan 8, 2020",0,0
Asia excl. China,,"Jan 9, 2020",0,0
Asia excl. China,,"Jan 10, 2020",0,0
Asia excl. China,,"Jan 11, 2020",0,0
Asia excl. China,,"Jan 12, 2020",0,0
Asia excl. China,,"Jan 13, 2020",0,1
Asia excl. China,,"Jan 14, 2020",0,1
Asia excl. China,,"Jan 15, 2020",0,2
Asia excl. China,,"Jan 16, 2020",0,2
Asia excl. China,,"Jan 17, 2020",0,3
Asia excl. China,,"Jan 18, 2020",0,3
Asia excl. China,,"Jan 19, 2020",0,3
Asia excl. China,,"Jan 20, 2020",0,4
Asia excl. China,,"Jan 21, 2020",0,5
Asia excl. China,,"Jan 22, 2020",0,7
Asia excl. China,,"Jan 23, 2020",0,7
Asia excl. China,,"Jan 24, 2020",0,14
Asia excl. China,,"Jan 25, 2020",0,21
Asia excl. China,,"Jan 26, 2020",0,25
Asia excl. China,,"Jan 27, 2020",0,32
Asia excl. China,,"Jan 28, 2020",0,44
Asia excl. China,,"Jan 29, 2020",0,53
Asia excl. China,,"Jan 30, 2020",0,65
Asia excl. China,,"Jan 31, 2020",0,79
Asia excl. China,,"Feb 1, 2020",0,94
Asia excl. China,,"Feb 2, 2020",1,108
Asia excl. China,,"Feb 3, 2020",1,110
Asia excl. China,,"Feb 4, 2020",1,113
Asia excl. China,,"Feb 5, 2020",1,136
Asia excl. China,,"Feb 6, 2020",1,148
Asia excl. China,,"Feb 7, 2020",1,160
Asia excl. China,,"Feb 8, 2020",1,175
Asia excl. China,,"Feb 9, 2020",1,186
Asia excl. China,,"Feb 10, 2020",1,193
Asia excl. China,,"Feb 11, 2020",1,198
Asia excl. China,,"Feb 12, 2020",1,201
Asia excl. China,,"Feb 13, 2020",2,209
Asia excl. China,,"Feb 14, 2020",2,219
Asia excl. China,,"Feb 15, 2020",2,239
Asia excl. China,,"Feb 16, 2020",2,260
Asia excl. China,,"Feb 17, 2020",3,274
Asia excl. China,,"Feb 18, 2020",3,280
Asia excl. China,,"Feb 19, 2020",3,306
Asia excl. China,,"Feb 20, 2020",5,365
Asia excl. China,,"Feb 21, 2020",6,453
Asia excl. China,,"Feb 22, 2020",9,675
Asia excl. China,,"Feb 23, 2020",13,973
Asia excl. China,,"Feb 24, 2020",18,1168
Asia excl. China,,"Feb 25, 2020",23,1328
Asia excl. China,,"Feb 26, 2020",29,1674
Asia excl. China,,"Feb 27, 2020",36,2221
Asia excl. China,,"Feb 28, 2020",44,2812
Asia excl. China,,"Feb 29, 2020",55,3909
Asia excl. China,,"Mar 1, 2020",68,4740
Asia excl. China,,"Mar 2, 2020",85,5863
Asia excl. China,,"Mar 3, 2020",103,7009
Asia excl. China,,"Mar 4, 2020",118,8404
Asia excl. China,,"Mar 5, 2020",136,9540
Asia excl. China,,"Mar 6, 2020",160,10727
Asia excl. China,,"Mar 7, 2020",179,12588
Asia excl. China,,"Mar 8, 2020",206,14167
Asia excl. China,,"Mar 9, 2020",261,15287
Asia excl. China,,"Mar 10, 2020",309,16182
Asia excl. China,,"Mar 11, 2020",373,17498
Asia excl. China,,"Mar 12, 2020",450,19104
Asia excl. China,,"Mar 13, 2020",531,20455
Asia excl. China,,"Mar 14, 2020",632,22261
Asia excl. China,,"Mar 15, 2020",734,24042
Asia excl. China,,"Mar 16, 2020",856,25960
Asia excl. China,,"Mar 17, 2020",997,27740
Asia excl. China,,"Mar 18, 2020",1143,29669
Asia excl. China,,"Mar 19, 2020",1302,31726
Asia excl. China,,"Mar 20, 2020",1485,34032
Asia excl. China,,"Mar 21, 2020",1656,36519
Asia excl. China,,"Mar 22, 2020",1824,39433
